m,targetID,KID,dimerID,Linf,MSE,goodenough,targetID_name
16,10,2,130,3.9603960396039604,62.34003023183917,False,ratio
16,0,2,31,1.509479568080462,8.669896416454222,False,AND
16,7,7,39,2.0,2.0,False,AeqB
16,8,2,17,2.0,44.0,False,AneqB
16,2,8,121,2.0,14.44626480922416,False,OR
16,4,3,26,2.0,12.0,False,NOR
16,9,8,78,2.0,3.0,False,DoubleBandpass
16,1,2,51,2.0,11.351393748334296,False,NAND
16,7,1,76,2.0,2.0,False,AeqB
16,9,3,34,2.0,3.0,False,DoubleBandpass
16,8,0,132,1.9242339996097748,3.676232225160879,False,AneqB
16,2,8,33,1.1185266693116882,6.348250342270105,False,OR
16,4,7,73,1.0766772685329582,4.42049897765472,False,NOR
16,6,6,62,1.3626350428127054,7.443329184491968,False,ANOTB
16,5,2,18,2.0,19.391732345760037,False,XNOR
16,0,3,36,1.829925393076818,7.293998123118183,False,AND
16,7,7,82,2.0,2.0,False,AeqB
16,6,3,92,2.0,12.0,False,ANOTB
16,2,5,102,2.0,13.382948354955294,False,OR
16,6,8,135,2.0,12.0,False,ANOTB
16,3,6,112,1.1259777834631244,12.023040290467648,False,XOR
16,5,9,2,2.0,24.0,False,XNOR
16,3,2,102,1.0004691748709038,11.999999252580148,False,XOR
16,4,8,119,1.066508133983239,2.2598327716563706,False,NOR
16,5,6,113,2.0,13.080513063569315,False,XNOR
16,6,2,89,1.5199591654377134,5.278367397853647,False,ANOTB
16,8,6,11,3.106585015826462,16.155760887906386,False,AneqB
16,10,5,57,2.374371158195801,6.236518700616879,False,ratio
16,9,4,131,1.817940532065693,2.6777701984938136,False,DoubleBandpass
16,2,3,69,1.317052585293133,8.09410838551783,False,OR
16,6,1,74,2.0,12.0,False,ANOTB
16,6,8,64,2.0,12.0,False,ANOTB
16,3,5,31,1.2708008359169205,8.631393560039678,False,XOR
16,9,3,88,2.0,3.0,False,DoubleBandpass
16,6,4,93,2.0,9.562997779654678,False,ANOTB
16,7,3,54,2.0,1.5242888990848709,False,AeqB
16,1,2,73,1.478613037735122,8.767411316848262,False,NAND
16,3,2,40,1.1482851091272201,12.022130504303597,False,XOR
16,2,8,29,2.0,9.848877317941549,False,OR
16,6,2,37,1.7388722360870195,7.830723936315997,False,ANOTB
16,2,0,77,1.5003656691411695,8.999218650090272,False,OR
16,9,3,128,1.746239749723793,2.5744156559818836,False,DoubleBandpass
16,10,3,106,2.121179956770071,23.32578053431105,False,ratio
16,5,2,33,1.0185448977257194,11.990335035604943,False,XNOR
16,4,1,84,1.1444677480696885,4.5601593257168505,False,NOR
16,2,7,49,1.1069036643824157,13.388554056296764,False,OR
16,2,7,126,1.2905419075717244,7.563276251920442,False,OR
16,10,6,17,3.9603960396039604,62.34003023183917,False,ratio
16,9,0,95,1.8082428977625518,2.7019346335789884,False,DoubleBandpass
16,5,8,88,2.0,12.356399038456177,False,XNOR
16,5,0,16,2.0,24.0,False,XNOR
16,8,8,8,2.4967730996682063,21.047635787923586,False,AneqB
16,4,6,96,2.0,12.0,False,NOR
16,1,8,92,1.7358923730008766,8.987936217181433,False,NAND
16,2,8,44,1.527605893801617,9.307633485827909,False,OR
16,0,4,34,2.0,12.0,False,AND
16,6,0,107,1.319420326919027,7.413425472744424,False,ANOTB
16,2,8,127,1.953909604709743,9.479381770120934,False,OR
16,9,8,16,2.0,3.0,False,DoubleBandpass
16,6,4,50,1.1238133565668806,2.766537899079822,False,ANOTB
16,3,6,56,1.4083396635828542,10.899027178666415,False,XOR
16,3,6,67,2.0,24.0,False,XOR
16,7,6,117,2.0,2.0,False,AeqB
16,5,7,85,1.4785238240678615,11.050335040602127,False,XNOR
16,0,4,115,1.5733037980686193,5.110452068696588,False,AND
16,3,1,33,2.0,24.0,False,XOR
16,7,5,1,2.0,1.6666666773423617,False,AeqB
16,8,6,122,1.5069820748626415,4.956728950254123,False,AneqB
16,8,0,78,1.8635658013246925,3.4393526077365313,False,AneqB
16,8,3,86,1.9342503691979123,3.638788490282741,False,AneqB
16,10,9,58,2.016956998625106,21.24047766165117,False,ratio
16,9,6,48,2.0,3.0,False,DoubleBandpass
16,6,3,97,1.7963261816077631,4.595276551835546,False,ANOTB
16,10,8,32,3.9603960396039604,62.34003023183917,False,ratio
16,2,2,101,1.1192909570843053,6.409678813879658,False,OR
16,0,7,48,1.6913683354907212,7.081347868029343,False,AND
16,3,9,84,1.2409361174494036,12.016640694573802,False,XOR
16,2,6,23,2.0,13.543506200229606,False,OR
16,5,3,49,2.0,24.0,False,XNOR
16,2,8,112,1.430006572563932,8.278061660684044,False,OR
16,7,3,46,2.0,1.8973020690127285,False,AeqB
16,5,1,111,1.9921800963159524,9.769601364511965,False,XNOR
16,2,6,15,2.0,11.82670995950039,False,OR
16,7,8,102,2.0,1.9332386648087143,False,AeqB
16,1,9,35,1.7754778888031104,7.059776938682284,False,NAND
16,1,7,73,1.6659750047208546,7.9578504639896614,False,NAND
16,2,1,22,2.0,34.688220151700946,False,OR
16,8,3,92,2.0,44.0,False,AneqB
16,6,8,131,1.4714370283595355,5.4858767953743515,False,ANOTB
16,4,5,100,1.090693442397459,5.384491793121463,False,NOR
16,9,3,114,1.8405579890269488,2.739654447965334,False,DoubleBandpass
16,1,4,97,1.6147027376848764,8.19212793464242,False,NAND
16,10,4,86,2.085428809431365,13.426488127268085,False,ratio
16,8,3,5,2.3091592573977353,25.46243422059798,False,AneqB
16,4,7,108,1.0917836753981187,5.889222005982802,False,NOR
16,6,7,56,2.0,12.0,False,ANOTB
16,6,1,70,1.7103632210559918,1.624641086900142,False,ANOTB
16,4,4,38,0.47654117463344514,0.056658855067126916,True,NOR
16,8,0,6,2.0,9.2631459190607,False,AneqB
16,2,3,1,3.756351003000728,22.72512252249682,False,OR
16,0,7,47,1.6339578052353758,8.904393428324221,False,AND
16,8,7,85,1.8411869567602273,3.6678304283373535,False,AneqB
16,9,0,38,2.0,3.0,False,DoubleBandpass
16,0,3,121,2.0,6.695667098271642,False,AND
16,7,6,64,2.0,1.6442359899429555,False,AeqB
16,1,6,40,1.523891141249757,7.4709786783763805,False,NAND
16,5,3,69,1.2683567914245049,11.992080114278027,False,XNOR
16,6,4,103,2.0,12.0,False,ANOTB
16,1,9,99,2.0,8.543139343439174,False,NAND
16,9,4,98,1.7941068818021253,2.669573068982953,False,DoubleBandpass
16,7,5,94,2.0,2.0,False,AeqB
16,2,0,14,2.0,12.65062341047306,False,OR
16,2,3,106,1.3909568660400278,7.985089117490507,False,OR
16,9,1,85,1.8189878056855195,2.690373762113031,False,DoubleBandpass
16,6,2,134,1.7309833706172544,7.226698736376611,False,ANOTB
16,9,1,31,1.6956533446299233,2.432133652038059,False,DoubleBandpass
16,3,9,93,1.8149906369930933,12.837240949871054,False,XOR
16,10,4,123,2.2423412242680505,16.704856325949226,False,ratio
16,10,8,95,2.4259885240463874,15.900223747498407,False,ratio
16,1,6,83,1.6198510583354664,6.996177051122366,False,NAND
16,7,2,52,1.9506197511108816,1.8806732161546258,False,AeqB
16,6,9,134,1.4496799942112037,7.035491712093619,False,ANOTB
16,4,0,84,2.0,12.0,False,NOR
16,10,9,78,3.9603960396039604,46.14017329100279,False,ratio
16,9,1,60,1.8146126022718074,2.696873446968685,False,DoubleBandpass
