m,targetID,KID,dimerID,Linf,MSE,goodenough,targetID_name
8,4,44,26,1.312791034223637,6.2745288843936535,False,NOR
8,10,27,2,1.534873816464059,3.056193575385549,False,ratio
8,5,15,17,2.0,14.427109579296236,False,XNOR
8,1,58,25,1.6311875706114218,7.038963135990758,False,NAND
8,3,22,33,1.3347690491716127,12.095245934469007,False,XOR
8,4,85,29,1.2404164726734304,7.010000747835086,False,NOR
8,10,80,7,3.368756531744284,23.508439912318778,False,ratio
8,0,36,21,1.0906348075832453,6.0730984173872455,False,AND
8,0,17,7,2.0,6.769359201618868,False,AND
8,9,23,1,5.694839766623163,39.01863531199485,False,DoubleBandpass
8,8,50,30,2.0,12.256582650825825,False,AneqB
8,1,63,1,2.0,36.0,False,NAND
8,4,51,9,2.0,12.0,False,NOR
8,10,17,21,2.7915881362897927,14.583072497552317,False,ratio
8,8,42,20,1.8370328141330632,3.6715240242856013,False,AneqB
8,5,25,32,1.039931228470758,12.002741708433854,False,XNOR
8,2,26,24,1.1967785327023515,7.801746881977718,False,OR
8,6,38,27,1.259723353394294,6.999033426086143,False,ANOTB
8,1,31,33,1.4985281322872432,8.992186773229346,False,NAND
8,3,39,11,2.0,15.973353482240611,False,XOR
8,6,5,35,2.0,12.0,False,ANOTB
8,6,92,21,1.416786182441454,3.9503723834745466,False,ANOTB
8,3,68,9,2.0,15.996413570547697,False,XOR
8,0,12,34,1.5397039123010274,9.01954547125871,False,AND
8,8,51,29,1.654811177754729,4.1611306071365926,False,AneqB
8,5,84,13,2.0,17.613532464325925,False,XNOR
8,10,50,26,2.1097287953459656,21.9973507416058,False,ratio
8,4,49,5,2.0,12.0,False,NOR
8,4,66,6,2.0,12.0,False,NOR
8,10,35,35,2.5360021689649885,26.52214960135038,False,ratio
8,0,4,11,2.0,12.0,False,AND
8,8,64,9,3.0745593575948624,24.350365259276092,False,AneqB
8,9,35,27,1.8160828454586135,2.6990094987607853,False,DoubleBandpass
8,0,21,19,1.015560619461573,6.023481029418202,False,AND
8,4,81,7,2.0,12.0,False,NOR
8,8,8,33,1.9506882917133896,3.697024194007841,False,AneqB
8,0,4,31,1.720362998316793,7.7188162914763145,False,AND
8,1,2,29,2.0,36.0,False,NAND
8,1,6,6,2.0,31.559793647268577,False,NAND
8,8,76,22,1.8747801942484938,3.484455669190781,False,AneqB
8,4,74,25,2.0,12.0,False,NOR
8,6,31,9,2.0,12.0,False,ANOTB
8,10,21,24,2.131610190506659,19.737117137837764,False,ratio
8,6,14,23,1.5261855019364594,8.906959054516976,False,ANOTB
8,8,93,23,1.851436938125338,3.3547005556853464,False,AneqB
8,8,36,34,2.0,10.80863440546212,False,AneqB
8,7,50,22,1.9624351969654645,1.8569671266050314,False,AeqB
8,0,47,30,2.0,10.748033105743557,False,AND
8,10,60,11,3.9603960396039604,62.15709137372374,False,ratio
8,7,99,10,2.0,1.6666666694220058,False,AeqB
8,3,54,22,1.1502812667375975,11.824133190718962,False,XOR
8,8,13,9,2.0,44.0,False,AneqB
8,5,17,12,2.0,24.0,False,XNOR
8,2,55,0,2.0,34.27429093113668,False,OR
8,6,90,17,1.3003906642859961,6.537870118689086,False,ANOTB
8,6,15,1,2.0,12.0,False,ANOTB
8,5,14,6,2.0,24.0,False,XNOR
8,2,50,27,1.5998304500578795,10.052496500665889,False,OR
8,8,75,3,2.0,44.0,False,AneqB
8,0,31,11,2.0,9.581261842750836,False,AND
8,7,6,10,2.0,1.9691251050870495,False,AeqB
8,7,35,19,2.0,2.0,False,AeqB
8,4,59,9,2.0,12.0,False,NOR
8,7,84,7,2.0,1.6702774596596341,False,AeqB
8,8,81,4,2.5655322690743754,22.470427596337487,False,AneqB
8,3,35,0,2.0,22.760715968006764,False,XOR
8,9,73,7,2.0,2.987896492224321,False,DoubleBandpass
8,9,70,34,1.8740010429780845,2.783448165839547,False,DoubleBandpass
8,7,67,34,2.0,2.0,False,AeqB
8,3,23,15,1.275666654453802,11.930152185149439,False,XOR
8,8,58,9,2.0,44.0,False,AneqB
8,5,8,32,1.2536802139113243,11.942328565727083,False,XNOR
8,5,74,1,2.946179337546165,17.06464463201769,False,XNOR
8,6,89,12,2.0,12.0,False,ANOTB
8,2,84,30,1.4661890456927493,1.7822215004484885,False,OR
8,2,39,8,2.0,30.254513384955413,False,OR
8,0,15,21,2.0,9.543091439629434,False,AND
8,6,38,1,4.86497029009023,26.078675523661175,False,ANOTB
8,9,31,11,2.0,3.0,False,DoubleBandpass
8,6,28,6,1.4308022167435328,1.8406437423828086,False,ANOTB
8,3,91,14,2.0,12.700378006944627,False,XOR
8,5,19,7,2.0,23.52329363780559,False,XNOR
8,1,50,1,2.0,36.0,False,NAND
8,10,62,20,2.4126424035118585,14.703000119067859,False,ratio
8,1,73,12,2.0,36.0,False,NAND
8,3,95,13,2.0,12.86282092624063,False,XOR
8,2,65,10,2.0,36.0,False,OR
8,10,94,11,3.959765331370608,34.15244973417679,False,ratio
8,3,87,1,4.570170682141588,37.46099280428961,False,XOR
8,7,32,34,2.0,1.9713845370721028,False,AeqB
8,5,59,22,1.4690286072129513,12.375451391405276,False,XNOR
8,2,18,31,2.0,14.898826454677746,False,OR
8,2,27,28,2.0,11.498972303015103,False,OR
8,10,60,21,2.4126424035118585,17.664300598038725,False,ratio
8,9,97,27,1.8510083445801953,2.760981613009957,False,DoubleBandpass
8,0,68,20,1.5072061891251836,8.816569835191425,False,AND
8,3,6,23,1.002393950227678,11.999384508042256,False,XOR
8,8,56,32,1.8616203451421236,3.6626057369947755,False,AneqB
8,4,20,29,1.7532037916751235,1.8805343711774067,False,NOR
8,10,46,34,3.9603960396039604,33.49326601293693,False,ratio
8,9,25,16,1.8740642853344274,2.8119003090621546,False,DoubleBandpass
8,9,2,12,2.0,3.0,False,DoubleBandpass
8,10,30,11,3.9603960396039604,62.34003023183917,False,ratio
8,3,86,24,1.0354980792398143,11.690024973071095,False,XOR
8,9,38,31,1.8331100068728277,2.749324714427304,False,DoubleBandpass
8,8,31,22,2.0,44.0,False,AneqB
8,6,31,13,2.0,12.0,False,ANOTB
8,6,3,22,1.4997365242021332,8.99376792224237,False,ANOTB
8,1,8,11,2.0,27.44739637833378,False,NAND
8,0,23,3,2.0,7.014504403745147,False,AND
8,9,57,15,2.0,3.0,False,DoubleBandpass
8,9,51,9,2.0,3.0,False,DoubleBandpass
8,1,92,35,2.0,36.0,False,NAND
8,2,39,22,2.0,36.0,False,OR
8,6,36,15,1.475561091300046,7.206010482158624,False,ANOTB
8,8,31,34,1.944433499791396,4.781875794962446,False,AneqB
8,1,40,33,2.0,9.232293048198008,False,NAND
8,4,17,16,1.1598616052242225,3.2668183998561253,False,NOR
8,9,51,0,2.7262993966872062,6.539961397321261,False,DoubleBandpass
8,5,70,22,1.2739417937338593,11.79937069806949,False,XNOR
8,7,35,35,2.0,1.9868623388855646,False,AeqB
8,3,29,29,1.4632976696845148,12.226592974225772,False,XOR
8,3,5,27,2.0,12.983883408831836,False,XOR
8,3,4,19,1.986659356671809,11.759946450971166,False,XOR
8,1,52,15,1.7342236616737512,7.2963282891310435,False,NAND
8,8,22,14,2.0,9.320471821521762,False,AneqB
8,6,54,32,2.0,9.957732487378939,False,ANOTB
8,3,98,10,2.0,13.899283214096277,False,XOR
8,4,65,27,1.261850593226272,5.328401498394791,False,NOR
8,0,10,10,2.0,5.704473518625285,False,AND
8,5,50,6,2.0,15.199120122456847,False,XNOR
8,9,99,12,2.0,3.0,False,DoubleBandpass
8,2,87,23,2.0,36.0,False,OR
8,3,59,25,1.0105576104506522,12.000450368046797,False,XOR
8,10,58,9,3.9603960396039604,62.34003023183917,False,ratio
8,7,44,9,2.0,2.0,False,AeqB
8,0,95,6,2.0,11.812809480572918,False,AND
8,2,94,19,1.4995334749632674,8.99995739901156,False,OR
8,7,39,4,2.0,2.0,False,AeqB
8,8,90,4,2.0,42.540360535043,False,AneqB
8,9,20,25,1.8310402024714718,2.7102132132946046,False,DoubleBandpass
8,9,66,18,1.921188478329554,2.72252267412928,False,DoubleBandpass
8,10,68,35,2.0,21.695897935984974,False,ratio
8,6,97,4,1.4051833936822389,3.655560192924795,False,ANOTB
8,2,63,28,1.4974770564362865,8.999183519022406,False,OR
8,10,11,21,3.9603960396039604,57.05146712184936,False,ratio
8,10,92,27,2.7915881362897927,15.791097701848614,False,ratio
8,6,16,26,2.0,10.766873546111318,False,ANOTB
8,8,5,1,5.999503240667769,36.48677938156478,False,AneqB
8,0,6,35,2.0,10.703637135821351,False,AND
8,9,26,29,1.5182231910499304,2.115890528868752,False,DoubleBandpass
8,9,40,21,1.6576700500189934,2.216908067118702,False,DoubleBandpass
8,8,58,0,4.608684378149221,39.761651710321956,False,AneqB
8,3,42,21,1.3186434207003113,11.875081734655053,False,XOR
8,5,1,35,1.591490266570958,15.72673727741446,False,XNOR
8,10,12,33,2.5030795124382017,15.62134630515619,False,ratio
8,7,62,14,2.0,1.6677828819037683,False,AeqB
8,5,24,11,2.0,12.755700176517713,False,XNOR
8,7,92,26,2.0,2.0,False,AeqB
8,4,8,14,2.0,9.43892951985308,False,NOR
8,6,14,25,1.4519110157317658,3.7002882628010787,False,ANOTB
8,0,12,28,1.507306822408625,8.981590716508771,False,AND
8,3,44,19,2.0,24.0,False,XOR
8,7,1,8,2.0,2.0,False,AeqB
8,3,27,13,2.0,13.487951390831817,False,XOR
8,7,16,19,2.0,1.9222058709324117,False,AeqB
8,2,52,2,2.0,36.0,False,OR
8,7,64,9,2.0,1.6862645413498305,False,AeqB
8,3,79,23,2.0,13.134489315692981,False,XOR
8,4,99,29,1.2214183942820203,6.573075948690307,False,NOR
8,4,66,31,1.276143198066503,7.2149340934271935,False,NOR
8,1,14,34,1.771598004410496,7.893096257106027,False,NAND
8,6,41,25,2.0,9.888636577725796,False,ANOTB
8,9,75,5,1.6706203447896275,2.5001752497188967,False,DoubleBandpass
8,2,41,19,1.512103234404742,9.095532719844643,False,OR
8,8,92,29,2.0,18.791719404336092,False,AneqB
8,9,58,18,1.8576529077427395,2.7655261935397877,False,DoubleBandpass
8,4,31,7,2.0,10.978576844678619,False,NOR
8,8,35,34,1.9659464329323062,6.390560086667613,False,AneqB
8,0,3,27,2.0,12.0,False,AND
8,8,8,6,2.0,30.519821883061837,False,AneqB
8,1,53,3,2.0,36.0,False,NAND
8,1,47,24,2.0,36.0,False,NAND
8,8,88,12,2.0,9.66286292666105,False,AneqB
8,8,99,21,1.8934945254794597,3.7597910208861243,False,AneqB
8,1,90,35,2.0,12.763412860282818,False,NAND
8,2,12,18,2.0,36.0,False,OR
8,2,4,21,0.21942400668270645,0.07527226813121854,True,OR
8,6,17,30,1.5140152820999107,9.018038571342817,False,ANOTB
8,10,3,11,3.9603960396039604,62.34003023183917,False,ratio
8,7,62,33,2.0,1.9102680429549086,False,AeqB
8,1,87,31,2.0,36.0,False,NAND
8,1,58,5,2.0,33.282508402278246,False,NAND
8,2,16,3,2.0,23.80875347424859,False,OR
8,7,35,23,2.0,2.0,False,AeqB
8,7,42,2,2.0,2.0,False,AeqB
8,2,46,19,2.0,36.0,False,OR
8,4,73,32,1.3639638379265229,7.7861299739429155,False,NOR
8,3,6,21,1.0070785093463461,12.000061477966673,False,XOR
8,1,26,20,1.501414636596033,8.707051460654446,False,NAND
8,0,2,20,1.550384445296371,8.924014461738597,False,AND
8,3,30,30,2.0,12.79432705956188,False,XOR
8,2,29,11,2.0,14.521038210568927,False,OR
8,6,90,34,2.0,12.0,False,ANOTB
8,7,83,35,2.0,2.0,False,AeqB
8,0,56,19,1.5843691257953965,6.352086320547517,False,AND
8,5,60,7,2.0,23.45369116791238,False,XNOR
8,5,23,16,2.0,24.0,False,XNOR
8,8,76,15,1.8495070643112348,3.3874989122858494,False,AneqB
8,10,66,9,3.9603960396039604,59.19001970090091,False,ratio
8,5,33,8,2.0,22.864862052161303,False,XNOR
8,6,35,7,1.302893352728753,5.7944811902233555,False,ANOTB
8,8,75,31,1.973569780798706,4.178383768957336,False,AneqB
8,9,74,27,2.0,3.0,False,DoubleBandpass
8,4,94,33,1.4840107245435425,8.607783230452165,False,NOR
8,3,59,31,1.035732520298775,11.655107574122274,False,XOR
8,3,51,16,2.0,24.0,False,XOR
8,2,36,22,1.2144128562037442,15.124279475221831,False,OR
8,5,4,26,2.0,18.662692894492398,False,XNOR
8,2,6,17,2.0,36.0,False,OR
8,1,40,10,2.0,15.066951482203905,False,NAND
8,1,69,33,1.557749850935879,8.768062705807038,False,NAND
8,7,2,23,2.0,1.9469776563235868,False,AeqB
8,6,9,13,2.0,12.0,False,ANOTB
8,9,96,9,2.0,3.0,False,DoubleBandpass
8,8,38,12,2.0,44.0,False,AneqB
8,5,15,15,1.347321920690059,12.134521663992274,False,XNOR
8,6,94,9,2.0,12.0,False,ANOTB
8,1,79,32,2.0,9.647881411720803,False,NAND
8,6,47,30,2.0,11.633542917278973,False,ANOTB
8,2,39,16,1.4993864479125882,9.075986719748665,False,OR
8,9,47,9,2.0,3.0,False,DoubleBandpass
8,0,51,3,2.0,12.0,False,AND
8,2,48,4,2.0,25.719075683777287,False,OR
8,6,26,19,2.0,9.72323418286374,False,ANOTB
8,9,89,18,1.851602759562574,2.77532676300069,False,DoubleBandpass
8,6,26,29,2.0,7.850788463687404,False,ANOTB
8,10,84,35,2.1845349782506633,24.410188250134542,False,ratio
8,10,80,2,1.5931005030224965,3.8659240498548395,False,ratio
8,4,15,26,1.1883346273740338,6.4855854524154815,False,NOR
8,1,95,31,2.0,9.859824681747163,False,NAND
8,2,49,33,1.403693816584626,8.164675161192623,False,OR
8,2,93,21,1.66005091962333,8.439547337549687,False,OR
8,9,93,0,2.0,3.0,False,DoubleBandpass
8,9,78,21,2.0,2.9736443104729307,False,DoubleBandpass
8,0,86,10,2.0,6.609037622560603,False,AND
8,10,34,1,3.9996547049225764,44.778520282079654,False,ratio
8,4,99,1,2.0,12.0,False,NOR
8,7,8,10,2.0,1.999092683376415,False,AeqB
8,3,34,13,2.0,24.0,False,XOR
8,9,67,13,2.0,3.0,False,DoubleBandpass
8,10,79,30,3.9603960396039604,40.23642834853379,False,ratio
8,7,81,23,2.0,2.0,False,AeqB
8,7,55,11,2.0,2.0,False,AeqB
8,0,28,28,1.8081535992484175,8.631208395090564,False,AND
8,8,16,26,2.0,5.358899883250722,False,AneqB
8,1,92,28,2.0,9.183529310175606,False,NAND
8,0,69,17,2.0,12.0,False,AND
8,1,13,31,2.0,36.0,False,NAND
8,5,31,5,2.0,13.96099007793328,False,XNOR
8,10,5,12,3.9603960396039604,62.15988520588942,False,ratio
8,8,8,2,2.0,44.0,False,AneqB
8,3,59,29,2.0,13.2318510226593,False,XOR
8,8,98,5,2.0,37.60593969913274,False,AneqB
8,10,54,25,2.1937463310422523,24.42084325833913,False,ratio
8,3,37,20,1.0058995604643233,11.999522343809252,False,XOR
8,0,90,21,1.1576720274096726,5.966308174323512,False,AND
8,7,33,30,1.92806063025798,1.9038287590609764,False,AeqB
8,4,2,25,1.6336080864714977,8.794097062620084,False,NOR
8,8,69,33,2.050587667972417,3.7111905788837625,False,AneqB
8,4,49,26,2.0,4.175754876164143,False,NOR
8,9,48,7,2.0,3.0,False,DoubleBandpass
8,5,99,35,2.0,24.0,False,XNOR
8,4,42,22,2.0,12.0,False,NOR
8,4,18,9,2.0,12.0,False,NOR
8,4,81,24,0.358625835354212,0.1626783262486756,True,NOR
8,6,34,18,1.4191850819574823,3.4141205929263467,False,ANOTB
8,0,0,29,1.4011833491883103,6.345993103374032,False,AND
8,8,78,6,2.0,9.826575947097005,False,AneqB
8,6,91,32,1.4831594764318266,8.41403742886875,False,ANOTB
8,6,63,9,2.0,12.0,False,ANOTB
8,9,6,22,1.7634821549158977,2.3520003133494365,False,DoubleBandpass
8,10,62,5,3.5609851115966342,26.28361208278842,False,ratio
8,10,51,19,2.1854292076092046,24.44621966128101,False,ratio
8,4,7,8,2.0,12.000809619062915,False,NOR
8,6,71,11,2.0,12.0,False,ANOTB
8,3,50,21,1.2424275943072636,11.128570364086556,False,XOR
8,3,98,20,1.00150266862202,11.999554971748026,False,XOR
8,1,86,23,1.911983687631672,6.604777434689453,False,NAND
8,7,80,34,2.0,1.489281565444348,False,AeqB
8,1,86,25,1.6438073970320703,8.122928455016151,False,NAND
8,3,65,26,1.128254754028871,12.028381707122293,False,XOR
8,9,42,16,1.8530465971409815,2.664006284179455,False,DoubleBandpass
8,0,75,11,2.109639378796966,10.8552592607642,False,AND
8,1,10,4,2.0,24.32318629523724,False,NAND
8,0,0,8,3.338628731588952,16.367416656710787,False,AND
8,6,73,0,4.725884520837789,24.43698043407208,False,ANOTB
8,10,45,1,3.9603960396039604,56.58883701596279,False,ratio
8,8,21,19,1.8351378312339297,3.6664697338295578,False,AneqB
8,8,82,8,2.0,36.73441365775452,False,AneqB
8,8,36,17,1.0895206337836603,10.30646302380949,False,AneqB
8,10,96,10,3.9603960396039604,61.932577735794816,False,ratio
8,1,39,15,2.0,9.561203634643485,False,NAND
8,7,61,29,2.0,1.929219810455491,False,AeqB
8,4,14,13,2.0,9.108627296983244,False,NOR
8,8,59,20,2.0,7.308644392283,False,AneqB
8,0,58,28,2.0,10.672009085060845,False,AND
8,7,89,14,2.0,1.9138323902958776,False,AeqB
8,1,80,18,2.0,7.491991813297261,False,NAND
8,1,17,1,2.0,36.0,False,NAND
8,5,77,6,2.0,19.081292133622316,False,XNOR
8,2,12,5,2.0,22.839428162906,False,OR
8,9,22,18,2.0,3.0,False,DoubleBandpass
8,2,18,0,2.0,30.184901685879208,False,OR
8,3,61,1,2.0,24.0,False,XOR
8,4,55,29,1.5304080876937096,1.6929231779647644,False,NOR
8,7,97,8,2.0,2.0,False,AeqB
8,1,86,4,2.0,27.087639291724944,False,NAND
8,4,66,12,2.0,9.668694438080385,False,NOR
8,4,30,27,1.110931538582164,5.841221563068209,False,NOR
8,9,0,33,1.8541327529878497,2.7402229141257544,False,DoubleBandpass
8,8,23,18,2.0,44.0,False,AneqB
8,6,49,4,1.0876841001477633,6.045758869785779,False,ANOTB
8,10,51,7,2.9130587959800818,17.386311951688374,False,ratio
8,1,93,13,2.0,14.931230301161563,False,NAND
8,5,30,31,2.0,24.0,False,XNOR
8,10,74,25,3.9603960396039604,62.34003023183917,False,ratio
8,0,66,25,1.857878517053826,7.319404162003019,False,AND
8,10,75,15,2.336718469108418,22.17592600999305,False,ratio
8,10,59,5,3.9603960396039604,62.34003023183917,False,ratio
8,2,17,13,2.0,35.94282952562673,False,OR
8,6,76,30,2.0,5.969555424079807,False,ANOTB
8,5,64,19,2.0,24.0,False,XNOR
8,1,35,21,1.5950729368087548,8.668178436682474,False,NAND
8,6,84,1,2.0,12.0,False,ANOTB
8,2,27,7,2.0,18.712871274437905,False,OR
8,0,62,16,2.0,12.0,False,AND
8,10,76,29,1.9696000250044305,13.206304339567133,False,ratio
8,3,9,5,2.0,23.17647553149713,False,XOR
8,9,87,5,2.0,3.0,False,DoubleBandpass
8,7,68,27,2.0,1.999331833482623,False,AeqB
8,8,27,6,2.0,9.332830053701302,False,AneqB
8,5,40,29,1.4354713613508014,10.578161592592032,False,XNOR
8,8,0,3,2.0,9.276745453158746,False,AneqB
8,5,71,27,1.061347969780514,11.995661718260488,False,XNOR
8,2,29,4,2.0,8.76389291454011,False,OR
8,3,69,33,1.2994709417225923,12.09594205030289,False,XOR
8,7,26,29,2.0,1.9241652711527684,False,AeqB
8,1,18,26,2.0,10.396620219075999,False,NAND
8,5,20,21,2.0,10.606697924798393,False,XNOR
8,1,48,35,2.0,36.0,False,NAND
8,2,81,28,2.0,36.0,False,OR
8,4,5,14,2.0,12.0,False,NOR
8,3,35,14,2.0,23.657304445038715,False,XOR
8,9,76,6,1.7199154874749834,2.5548067700631454,False,DoubleBandpass
8,10,65,27,2.183128114734959,24.41410072615352,False,ratio
8,9,78,16,2.0,3.0,False,DoubleBandpass
8,6,49,16,2.0,12.0,False,ANOTB
8,3,13,1,2.0,24.0,False,XOR
8,8,15,4,2.0,43.228568221569425,False,AneqB
8,7,55,24,1.7600354666878881,1.7192623552261963,False,AeqB
8,1,58,21,1.6107545448719078,8.386576007208015,False,NAND
8,5,59,20,2.0,13.076726298788769,False,XNOR
8,1,71,27,1.5723311186989732,8.69743749799343,False,NAND
8,5,80,1,2.260317549624771,18.52154885363318,False,XNOR
8,2,83,13,2.0,8.030934758778358,False,OR
8,7,5,8,2.0,2.0,False,AeqB
8,4,81,19,1.9131311015802805,2.565460004052229,False,NOR
8,7,45,35,2.0,2.0,False,AeqB
8,10,70,7,3.368756531744284,32.79762709978163,False,ratio
8,4,73,22,1.0911036599799482,4.860729063028938,False,NOR
8,4,36,18,1.4056609522245784,7.976223218632401,False,NOR
8,9,42,26,1.8492611096860982,2.337686906811649,False,DoubleBandpass
8,0,75,31,2.0,10.186049325711727,False,AND
8,1,15,3,2.0,32.203812334031824,False,NAND
8,4,54,28,1.1379999959123603,3.376190477402687,False,NOR
8,6,64,29,2.0,12.0,False,ANOTB
8,2,87,29,1.4576352349552857,8.216287823855206,False,OR
8,8,70,33,1.8447426832690033,4.314811531331219,False,AneqB
8,3,62,23,2.0,12.322242289758947,False,XOR
8,1,64,16,1.5005340926320359,8.991734662903722,False,NAND
8,1,99,9,2.0,19.350418428501236,False,NAND
8,1,48,13,2.2030301266139865,29.56538076243002,False,NAND
8,2,13,33,2.0,30.790568763389853,False,OR
8,5,78,22,2.0,12.094375460423258,False,XNOR
8,4,91,22,2.0,12.0,False,NOR
8,2,76,2,2.0,35.29989869971839,False,OR
8,10,28,23,2.1848086239660054,24.41476167008378,False,ratio
8,3,89,23,2.0,13.019278161168009,False,XOR
8,5,67,13,2.0,24.0,False,XNOR
8,2,14,17,1.386034825527209,8.113951390049174,False,OR
8,9,12,0,2.0,3.0,False,DoubleBandpass
8,1,38,30,2.0,11.749965479330362,False,NAND
8,7,5,4,2.0,2.0,False,AeqB
8,1,51,21,1.5008741049560301,9.000598613804273,False,NAND
8,3,86,20,1.1525289787661868,11.798068758447412,False,XOR
8,4,12,35,2.0,12.0,False,NOR
8,1,16,30,1.6148082830210373,8.41336596684139,False,NAND
8,0,89,17,2.0,9.314424418676175,False,AND
8,7,1,26,2.0,2.0,False,AeqB
8,4,78,23,2.0,12.0,False,NOR
8,5,4,11,2.0,24.0,False,XNOR
8,6,30,12,2.0,12.0,False,ANOTB
8,0,19,10,2.0,12.0,False,AND
8,10,2,22,3.00403253069985,32.3932940208434,False,ratio
8,9,56,23,1.8637225481024995,2.756685014215746,False,DoubleBandpass
8,2,75,21,2.0,10.941865867351714,False,OR
8,0,23,9,2.0,12.0,False,AND
8,3,90,20,1.1158431696177034,11.803527653804807,False,XOR
8,0,7,13,2.0,12.0,False,AND
8,9,91,15,1.8528707457491365,2.756608076459498,False,DoubleBandpass
8,4,3,13,2.0,12.0,False,NOR
8,3,12,31,1.4353748746724988,10.954630789686794,False,XOR
8,9,23,20,1.834120253980866,2.695419389298152,False,DoubleBandpass
8,3,81,27,1.0121205775981654,11.831505779666776,False,XOR
8,5,57,26,1.6765689520424045,16.321198827470898,False,XNOR
8,10,23,19,3.9603960396039604,62.34003023183917,False,ratio
8,4,93,9,2.0,12.0,False,NOR
8,7,77,16,2.0,1.9773692845187891,False,AeqB
8,10,7,18,3.9603960396039604,62.34003023183917,False,ratio
8,8,59,11,2.8860614234382407,23.57416531058856,False,AneqB
8,7,29,29,2.0,2.0,False,AeqB
8,9,71,8,5.47680534141117,34.35609311273135,False,DoubleBandpass
8,7,28,4,2.0,2.0,False,AeqB
8,9,7,5,2.0,2.8367802848508408,False,DoubleBandpass
8,5,43,27,1.415433087717942,11.841120919315323,False,XNOR
8,2,34,20,2.0,16.552128232639998,False,OR
8,10,62,16,3.9603960396039604,62.34003023183917,False,ratio
8,5,40,20,2.0,24.0,False,XNOR
8,2,25,21,1.4923906455089364,8.96449803341159,False,OR
8,10,27,35,2.186114724476057,20.521848504920253,False,ratio
8,7,46,12,2.0,1.921697518622211,False,AeqB
8,4,49,10,2.0,12.0,False,NOR
8,4,7,15,0.4284245563915141,0.037436147965561224,True,NOR
8,9,97,24,1.8367398673077489,2.735286389502152,False,DoubleBandpass
8,5,58,16,2.0,24.0,False,XNOR
8,1,28,23,1.500914541420937,8.994709532097014,False,NAND
8,4,69,31,1.2307497387576167,7.067355103891092,False,NOR
8,0,67,22,2.0,12.0,False,AND
8,1,16,1,2.0,36.10051505559921,False,NAND
8,8,23,3,2.178393858526638,18.612367957664024,False,AneqB
8,4,38,0,2.0,12.0,False,NOR
8,2,65,6,2.0,24.608858795535507,False,OR
8,7,14,12,2.0,2.0,False,AeqB
8,8,37,5,3.0679111565343793,15.91343918977129,False,AneqB
8,6,38,12,2.0,12.0,False,ANOTB
8,0,56,35,1.6073396398554638,8.107069611902345,False,AND
8,7,10,5,2.0,2.0,False,AeqB
8,4,98,9,2.0,12.0,False,NOR
8,0,47,15,1.6159670666404145,8.646524132029144,False,AND
8,8,88,27,2.0,10.643423007868636,False,AneqB
8,4,89,34,1.2324254057700377,6.856444647223398,False,NOR
8,1,24,32,2.0,9.8324381618068,False,NAND
8,7,92,20,2.0,2.0,False,AeqB
8,7,77,4,2.0,1.8826171764075657,False,AeqB
8,9,79,19,2.0,2.3002267028187244,False,DoubleBandpass
8,4,5,16,2.0,12.0,False,NOR
8,3,76,19,2.0,12.940968163647094,False,XOR
8,1,0,10,2.0,36.0,False,NAND
8,0,79,0,2.0,10.596054894003471,False,AND
8,7,88,19,2.0,1.964922935792828,False,AeqB
8,2,4,8,2.0,26.394064469481545,False,OR
8,8,55,14,2.0,23.410878148820384,False,AneqB
8,9,3,10,2.0,3.0,False,DoubleBandpass
8,3,34,27,2.0,13.000412414219056,False,XOR
8,3,13,16,1.1135300476412975,11.89717466474177,False,XOR
8,1,94,10,2.0025039311644783,27.891511730975946,False,NAND
8,1,77,21,2.0,10.849289508164285,False,NAND
8,3,83,3,2.0,14.620885816683804,False,XOR
8,0,10,24,2.0,9.870316335483002,False,AND
8,6,4,29,1.4937363874693546,7.092393672261455,False,ANOTB
8,3,54,2,2.0,24.0,False,XOR
8,5,96,22,1.473021416230206,11.776774516718513,False,XNOR
8,2,93,28,2.0,16.74112201175701,False,OR
8,4,84,0,2.0,12.0,False,NOR
8,6,74,27,2.0,12.0,False,ANOTB
8,5,62,15,1.32319207281245,11.833041911690843,False,XNOR
8,10,97,3,3.9603960396039604,62.34003023183917,False,ratio
8,5,16,34,2.0,13.73586723440699,False,XNOR
8,9,62,21,2.0,3.0,False,DoubleBandpass
8,10,69,20,2.820092693290764,27.07614603478252,False,ratio
8,2,80,15,2.0,21.846418553443154,False,OR
8,1,44,27,1.5508031461162366,7.638043259888416,False,NAND
8,3,3,19,2.0,24.0,False,XOR
8,8,87,29,1.8337696682005893,3.66663733054092,False,AneqB
8,6,76,12,2.0,11.031382085336693,False,ANOTB
8,7,86,35,2.0,2.0,False,AeqB
8,0,79,17,2.0,10.164048643275217,False,AND
8,3,5,13,2.0,14.144704076145702,False,XOR
8,5,47,13,2.0,23.143825758595387,False,XNOR
8,4,74,5,2.0,10.12490285106803,False,NOR
8,9,2,5,1.8141504521137488,2.662879716823618,False,DoubleBandpass
8,8,72,28,1.8332834185259095,3.741897137322148,False,AneqB
8,3,36,22,1.2144039429706366,12.551576277243067,False,XOR
8,6,18,14,2.0,12.0,False,ANOTB
8,6,26,8,4.7749161200479096,47.51371481054244,False,ANOTB
8,5,11,24,2.0,24.0,False,XNOR
8,4,5,11,2.0,12.0,False,NOR
8,3,54,21,2.0,13.742195671713256,False,XOR
8,4,20,12,2.0,12.0,False,NOR
8,3,45,20,2.0,24.0,False,XOR
